timestamp,label,well,id,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2014-01-24 09:36:23,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397147.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:24,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397147.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:25,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397148.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:26,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397149.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:27,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397150.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:28,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397150.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:29,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397150.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:30,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397151.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:31,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397152.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:32,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397152.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:33,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397153.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:34,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397153.0,74.8002,-300917.8,,0.0,0.0
2014-01-24 09:36:35,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397154.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:36,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397154.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:37,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397155.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:38,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397156.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:39,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397157.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:40,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397157.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:41,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397157.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:42,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397158.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:43,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397159.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:44,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397159.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:45,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397160.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:46,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397160.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:47,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397161.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:48,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397161.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:49,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397162.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:50,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397163.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:51,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397163.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:52,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397164.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:53,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397164.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:54,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397165.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:55,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397166.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:56,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397166.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:57,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397166.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:58,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397167.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:36:59,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397168.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:37:00,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397169.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:37:01,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397169.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:37:02,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397169.0,74.80019,-300917.8,,0.0,0.0
2014-01-24 09:37:03,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397170.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:04,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397171.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:05,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397171.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:06,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397172.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:07,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397173.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:08,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397173.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:09,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397173.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:10,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397174.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:11,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397175.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:12,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397176.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:13,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397176.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:14,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397176.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:15,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397177.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:16,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397178.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:17,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397179.0,74.80018,-300917.8,,0.0,0.0
2014-01-24 09:37:18,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397179.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:19,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397179.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:20,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397180.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:21,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397181.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:22,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397181.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:23,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397182.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:24,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397182.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:25,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397183.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:26,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397183.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:27,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397184.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:28,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397185.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:29,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397186.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:30,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397186.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:31,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397186.0,74.80017,-300917.8,,0.0,0.0
2014-01-24 09:37:32,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397187.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:33,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397188.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:34,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397189.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:35,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397189.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:36,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397189.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:37,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397190.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:38,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397191.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:39,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397191.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:40,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397192.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:41,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397192.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:42,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397193.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:43,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397193.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:44,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397194.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:45,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397195.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:46,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397195.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:47,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397195.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:48,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397196.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:49,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397197.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:50,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397198.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:51,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397198.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:52,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397198.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:53,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397199.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:54,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397200.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:55,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397200.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:56,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397201.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:57,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397202.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:58,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397202.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:37:59,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397203.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:38:00,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397203.0,74.80016,-300917.8,,0.0,0.0
2014-01-24 09:38:01,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397204.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:02,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397205.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:03,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397205.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:04,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397205.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:05,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397206.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:06,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397207.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:07,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397208.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:08,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397208.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:09,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397208.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:10,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397209.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:11,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397210.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:12,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397210.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:13,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397211.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:14,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397211.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:15,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397212.0,74.80015,-300917.8,,0.0,0.0
2014-01-24 09:38:16,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397212.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:17,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397213.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:18,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397214.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:19,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397215.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:20,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397215.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:21,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397215.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:22,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397216.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:23,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397217.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:24,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397218.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:25,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397218.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:26,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397218.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:27,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397219.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:28,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397220.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:29,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397220.0,74.80014,-300917.8,,0.0,0.0
2014-01-24 09:38:30,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397221.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:31,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397221.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:32,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397222.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:33,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397222.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:34,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397223.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:35,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397224.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:36,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397224.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:37,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397224.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:38,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397225.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:39,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397226.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:40,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397227.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:41,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397227.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:42,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397227.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:43,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397228.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:44,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397229.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:45,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397230.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:46,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397230.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:47,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397231.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:48,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397231.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:49,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397232.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:50,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397232.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:51,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397233.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:52,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397234.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:53,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397234.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:54,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397234.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:55,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397235.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:56,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397236.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:57,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397237.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:58,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397237.0,74.80013,-300917.8,,0.0,0.0
2014-01-24 09:38:59,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397237.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:00,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397238.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:01,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397239.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:02,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397239.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:03,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397240.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:04,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397240.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:05,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397241.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:06,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397242.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:07,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397242.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:08,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397243.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:09,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397243.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:10,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397244.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:11,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397244.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:12,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397245.0,74.80012,-300917.8,,0.0,0.0
2014-01-24 09:39:13,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397246.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:14,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397247.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:15,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397247.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:16,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397247.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:17,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397248.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:18,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397249.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:19,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397249.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:20,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397250.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:21,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397250.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:22,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397251.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:23,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397251.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:24,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397252.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:25,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397253.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:26,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397253.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:27,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397254.0,74.80011,-300917.8,,0.0,0.0
2014-01-24 09:39:28,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397254.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:29,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397255.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:30,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397256.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:31,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397256.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:32,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397256.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:33,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397257.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:34,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397258.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:35,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397259.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:36,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397259.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:37,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397260.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:38,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397260.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:39,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397261.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:40,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397261.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:41,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397262.0,74.8001,-300917.8,,0.0,0.0
2014-01-24 09:39:42,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397263.0,74.80009,-300917.8,,0.0,0.0
2014-01-24 09:39:43,1,WELL-00001,20140124093303,0.0,18433410.0,116.8718,9397263.0,74.80009,-300917.8,,0.0,0.0
